listing_id;id;date;reviewer_id;reviewer_name;comments
579851;37136140;2015-07-05;13127487;Marwan;This was probably the nicest place I stayed at in Amsterdam so far, and I will be back. Sonja is awesome, she really thought of every detail and it's so easy to live there. The boat is extra clean, comfortable, quite and relaxing. Thank you for your great hospitality. Looking forward to spending more days here in the future.
579851;44574469;2015-08-27;18839392;Susan;We loved our stay on the house boat!  Such a thrill!  I was concerned the boat might rock - but was so thrilled we couldn't even feel we were on water. It was a very doable but slightly steep flight of stairs to get to our room - such luxury and comfort!  Loved looking at the stars through the skylight as we lay in bed. Would recommend people try the bikes. Such a faster way to get around the city!   Stay here- it will be the most unique experience in Amsterdam!
579851;54701968;2015-11-23;24453563;Jamie;My fiancé and I had a great stay on the Tasmania.  The boat itself was a lot bigger in real life than expected, as what the room, which was very spacious. The room was clean, warm, modern and comfortable. It had everything we needed including towels, hairdryer, cutlery, microwave, kettle, coffee machine etc. Sonia had also left us some bubbles, crisp, bread, jam, butter, milk and cheese which was very kind. Michael was very helpful and gave us the bikes to use and directions to a good place to eat. The bikes are the best way to get around Amsterdam and it's a bonus that they come as part of the  booking as it saves having to hire them. Staying on the boat was a unique experience and was a great base to explore the beautiful city of Amsterdam. Would love to go back one day...
579851;56640690;2015-12-15;50853165;James;"Staying at Sonja's was a treat; the boat is beautiful and comfortable and located conveniently. It was easy to find and in a safe area. Bikes were great to use and the place was very clean. Sonja was a very helpful host and I'd definitely stay again. Do not hesitate to book!"
579851;61934501;2016-02-09;50287775;Katja;Ankommen und sich wohlfühlen - einfach wunderbar! Sonja ist ein wundervolle Gastgeberin, das Boot/das Zimmer einfach nur großartig, ich komme aus dem schwärmen gar nicht mehr raus! Ich werde ganz sicher wiederkommen, aber diesmal nicht alleine!! Auf dem Boot ist es so wunderbar ruhig. Zu Fuß bis zum Bahnhof durch die Haarlemermerstraat ist kurzweilig und immer einen Gang wert.
579851;62492728;2016-02-15;48937568;Solange;"Le séjour à bord du Tasmania a été une expérience formidable ! Nous avons été accueillis chaleureusement par Sonja, qui a su nous mettre à l'aise avec sa gentillesse, son sourire, et son français ( car nous ne parlons pas anglais !)
Le studio est magnifique, conforme aux photos, propre et très bien entretenu. Sonja avait garni la kitchenette (pop corn, gâteaux spécialité au miel d Amsterdam,yaourts, fromage, lait, jus de fruit, bières, champagne, eau gazeuse et Plate, disette de café, thé...). Inutile de porter votre gel douche et vos serviettes. Tout y est !! Un vrai bonheur.
Il est d un calme solennel ce qui fut très agréable. Un dépaysement total.
Nous n'avons pas eu le loisir de connaître un peu plus notre hôte, car nous partions du matin jusqu'au soir, mais nous avons suivi ses conseils avisés pour nos visites. Il y a dans le studio des guides de voyage sur Amsterdam et Sonja tient à jour un portfolio  complet avec restaurants visites et itinéraires. De la gare,  il faut compter 20 min à pied en marche rapide.
Une adresse à retenir dans son calepin. 
Si nous devions donner un conseil: juste préciser aux futurs visiteurs L itinéraire avec le numéro du bus et le nom de l arrêt de bus pour se rendre au Tasmania, et peut être une notice explicative pour la TV. Mais cela reste superflus.
Merci encore pour cette fabuleuse expérience.
Je ne manquerais pas de donner cette adresse à quiconque me demandera où séjourner sur Amsterdam. Un séjour inoubliable pour nous.
Allez y les yeux fermés !!!"
579851;66664340;2016-03-24;49343564;Lydia;"We booked the first time about Airbnb and because of the great experience not the last time . The ambiance on the Tasmania is unique and very special. The surrounding area has much to offer and Sonjas tips are worth gold. The expectations were more than exceeded and Sonja is a great hostess! We would go back anytime. 
Heel hartelijk bedankt Sonja!"
579851;69567909;2016-04-11;9214496;Maria;We had 4 days at Sonja's boat and we simply loved it. Beautiful studio, incredibly friendly host, clear instructions and stocked small kitchen: all that made our stay easy and pleasant.:) Great experience , highly recommend for anyone ! Loved evenings with wine on the deck watching sunset as well!
579851;104874647;2016-09-29;33043790;Daniel & Sarah;What a wonderful and unique air bnb experience! Lovely and cosy studio with comfy bed and very clean facilities. Sonja left us some really good recommendations and also lots of breakfast goodies :) would definitely recommend to others and would stay on the Tasmania again when visiting the beautiful city of Amsterdam :)
11648499;105783702;2016-10-02;57917555;Anna;Patrick is a fantastic host! He greeted us warmly, explained everything, and even gave us Dutch caramel waffles! The studio is very clean, modern, private and quiet. It's right next an amazing brunch spot called Little Collins, really great healthy food. The location is perfect, away from the crazy touristy center, but walking distance to all the museums and restaurants and next to a tram. There's also a huge market/bazar next to the studio where you can find pretty much anything you can think of. Watch out for junk though. The area is charming. One thing to note is that the studio is like 5 flights of VERY steep stairs up, so don't bring huge luggage and it's probably not for the elderly or people with arthritis in the knees. Other than that everything is wonderful. Enjoy!
11648499;113099994;2016-11-10;23429152;Moy;IT WAS GREAT TO STAY AT PAT´S APARTMENT.  REALLY CUTE, NICE VIEW. A CHARMING ROOM, VERY CONTFORTABLE, CLEAN AND COSY. ITS EXCELENTE FOR TWO PERSONS. I REALLY RECOMEND THIS AMAZING STUDIO.
11648499;115010082;2016-11-21;22510542;Richard;The apartment was perfect. Clean and modern. Located close to everything.  Our host was great and gave details to get around and the restaurant recommendations were fantastic. Will definitely be recommending to anyone traveling to Amsterdam.
11648499;120052178;2016-12-07;23106490;Helene;"Le logement est conforme à sa description. Le lit est vraiment très confortable, le studio décoré avec goût, on se sent tout de suite chez soi.
Si on y ajoute sa situation dans un quartier agréable et vivant, et à quelques pas du quartier des musées, cela en fait une location ... exceptionnelle !
L'accueil chaleureux de Patrick ajoute encore un + à cette location !
Une adresse que je garde précieusement."
